user_id,age,occupation,monthly_income,is_variable_income,date,amount,type,category,merchant,payment_mode,recurring,day_type,persona_label,year_month,running_balance,month,day,day_of_week,is_weekend
user_002_v3,30,Freelance Designer,119058,True,2026-05-17,-5210,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_impulsive,2026-05,56274,5,17,Sunday,True
user_002_v3,30,Freelance Designer,119058,True,2026-05-19,-399,Expense,Transport,Transport Vendor,Upi,False,Weekday,freelancer_impulsive,2026-05,55875,5,19,Tuesday,False
user_002_v3,30,Freelance Designer,119058,True,2026-05-20,-4859,Expense,Investment,Investment Vendor,Upi,False,Weekday,freelancer_impulsive,2026-05,51016,5,20,Wednesday,False
user_002_v3,30,Freelance Designer,119058,True,2026-05-23,-915,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_impulsive,2026-05,50101,5,23,Saturday,True
user_002_v3,30,Freelance Designer,119058,True,2026-05-23,-1447,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-05,48654,5,23,Saturday,True
user_002_v3,30,Freelance Designer,119058,True,2026-05-25,-6262,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_impulsive,2026-05,42392,5,25,Monday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-05,33684,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_impulsive,2026-06,76076,6,5,Friday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-15,27855,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_impulsive,2026-06,103931,6,15,Monday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-22,12794,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_impulsive,2026-06,116725,6,22,Monday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-02,-12398,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_impulsive,2026-06,104327,6,2,Tuesday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-06,-2463,Expense,Software,Adobe,Bank Transfer,True,Weekend,freelancer_impulsive,2026-06,101864,6,6,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-06,-117,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_impulsive,2026-06,101747,6,6,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-07,-2746,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_impulsive,2026-06,99001,6,7,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-07,-5716,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_impulsive,2026-06,93285,6,7,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-07,-261,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_impulsive,2026-06,93024,6,7,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-07,-963,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,92061,6,7,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-10,-769,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_impulsive,2026-06,91292,6,10,Wednesday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-13,-460,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_impulsive,2026-06,90832,6,13,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-13,-459,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,90373,6,13,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-13,-213,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_impulsive,2026-06,90160,6,13,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-14,-755,Expense,Utilities,Internet Provider,Upi,True,Weekend,freelancer_impulsive,2026-06,89405,6,14,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-14,-1046,Expense,Utilities,Utilities Vendor,Bank Transfer,False,Weekend,freelancer_impulsive,2026-06,88359,6,14,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-14,-1059,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-06,87300,6,14,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-14,-183,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,87117,6,14,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-14,-1681,Expense,Utilities,Utilities Vendor,Bank Transfer,False,Weekend,freelancer_impulsive,2026-06,85436,6,14,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-15,-2346,Expense,Utilities,Utilities Vendor,Bank Transfer,False,Weekday,freelancer_impulsive,2026-06,83090,6,15,Monday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-17,-6303,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekday,freelancer_impulsive,2026-06,76787,6,17,Wednesday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-20,-648,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,76139,6,20,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-21,-505,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-06,75634,6,21,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-21,-6345,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,69289,6,21,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-21,-1108,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-06,68181,6,21,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-21,-678,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,67503,6,21,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-21,-4007,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,63496,6,21,Sunday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-25,-1410,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_impulsive,2026-06,62086,6,25,Thursday,False
user_002_v3,30,Freelance Designer,74333,True,2026-06-27,-3053,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_impulsive,2026-06,59033,6,27,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-27,-23025,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_impulsive,2026-06,36008,6,27,Saturday,True
user_002_v3,30,Freelance Designer,74333,True,2026-06-28,-1172,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-06,34836,6,28,Sunday,True
user_002_v3,30,Freelance Designer,81233,True,2026-07-05,34519,Income,Freelance,Client A,Bank Transfer,True,Weekend,freelancer_impulsive,2026-07,69355,7,5,Sunday,True
user_002_v3,30,Freelance Designer,81233,True,2026-07-15,22044,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_impulsive,2026-07,91399,7,15,Wednesday,False
user_002_v3,30,Freelance Designer,81233,True,2026-07-22,24670,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_impulsive,2026-07,116069,7,22,Wednesday,False
user_002_v3,30,Freelance Designer,81233,True,2026-07-02,-81233,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_impulsive,2026-07,34836,7,2,Thursday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-05,55280,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_impulsive,2026-08,90116,8,5,Wednesday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-15,38798,Income,Freelance,Client B,Bank Transfer,True,Weekend,freelancer_impulsive,2026-08,128914,8,15,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-22,13635,Income,Freelance,Client C,Bank Transfer,True,Weekend,freelancer_impulsive,2026-08,142549,8,22,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-01,-692,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,141857,8,1,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-01,-31525,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_impulsive,2026-08,110332,8,1,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-01,-5615,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-08,104717,8,1,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-01,-1033,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,103684,8,1,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-01,-1656,Expense,Utilities,Utilities Vendor,Bank Transfer,False,Weekend,freelancer_impulsive,2026-08,102028,8,1,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-02,-12151,Expense,Rent,Landlord,Bank Transfer,True,Weekend,freelancer_impulsive,2026-08,89877,8,2,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-02,-291,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,89586,8,2,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-02,-4183,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,85403,8,2,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-02,-1161,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,84242,8,2,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-02,-217,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,84025,8,2,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-03,-2791,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_impulsive,2026-08,81234,8,3,Monday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-04,-3479,Expense,Investment,Investment Vendor,Upi,False,Weekday,freelancer_impulsive,2026-08,77755,8,4,Tuesday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-06,-1328,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_impulsive,2026-08,76427,8,6,Thursday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-08,-1295,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,75132,8,8,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-08,-3433,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-08,71699,8,8,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-08,-3903,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_impulsive,2026-08,67796,8,8,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-08,-2476,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,65320,8,8,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-09,-1209,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_impulsive,2026-08,64111,8,9,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-09,-1648,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,62463,8,9,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-14,-1385,Expense,Utilities,Internet Provider,Bank Transfer,True,Weekday,freelancer_impulsive,2026-08,61078,8,14,Friday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-14,-3498,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekday,freelancer_impulsive,2026-08,57580,8,14,Friday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-15,-5334,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,52246,8,15,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-15,-6065,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,46181,8,15,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-15,-600,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-08,45581,8,15,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-16,-229,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-08,45352,8,16,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-16,-6361,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,38991,8,16,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-18,-1140,Expense,Transport,Transport Vendor,Upi,False,Weekday,freelancer_impulsive,2026-08,37851,8,18,Tuesday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-22,-1457,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_impulsive,2026-08,36394,8,22,Saturday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-23,-2499,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_impulsive,2026-08,33895,8,23,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-23,-1260,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_impulsive,2026-08,32635,8,23,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-23,-3178,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_impulsive,2026-08,29457,8,23,Sunday,True
user_002_v3,30,Freelance Designer,107713,True,2026-08-25,-1625,Expense,Utilities,Electricity,Upi,True,Weekday,freelancer_impulsive,2026-08,27832,8,25,Tuesday,False
user_002_v3,30,Freelance Designer,107713,True,2026-08-26,-692,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_impulsive,2026-08,27140,8,26,Wednesday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-05,45000,Income,Freelance,Client A,Bank Transfer,False,Weekend,freelancer_cash,2025-10,45000,10,5,Sunday,True
user_002_v4,30,Freelance Designer,95000,False,2025-10-15,32000,Income,Freelance,Client B,Bank Transfer,False,Weekday,freelancer_cash,2025-10,77000,10,15,Wednesday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-22,18000,Income,Freelance,Client C,Bank Transfer,False,Weekday,freelancer_cash,2025-10,95000,10,22,Wednesday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-02,-26904,Expense,Rent,Landlord,Cash,True,Weekday,freelancer_cash,2025-10,68096,10,2,Thursday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-03,-1792,Expense,Food,Local Market,Cash,False,Weekday,freelancer_cash,2025-10,66304,10,3,Friday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-06,-10088,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_cash,2025-10,56216,10,6,Monday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-08,-6276,Expense,Food,Restaurant,Upi,False,Weekday,freelancer_cash,2025-10,49940,10,8,Wednesday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-10,-336,Expense,Transport,Metro,Cash,False,Weekday,freelancer_cash,2025-10,49604,10,10,Friday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-12,-7173,Expense,Shopping,Amazon,Debit Card,False,Weekend,freelancer_cash,2025-10,42431,10,12,Sunday,True
user_002_v4,30,Freelance Designer,95000,False,2025-10-14,-3362,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2025-10,39069,10,14,Tuesday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-18,-1232,Expense,Food,Swiggy,Upi,False,Weekend,freelancer_cash,2025-10,37837,10,18,Saturday,True
user_002_v4,30,Freelance Designer,95000,False,2025-10-20,-17936,Expense,Investment,Stock Market,Bank Transfer,False,Weekday,freelancer_cash,2025-10,19901,10,20,Monday,False
user_002_v4,30,Freelance Designer,95000,False,2025-10-25,-2689,Expense,Utilities,Electricity,Upi,True,Weekend,freelancer_cash,2025-10,17212,10,25,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-05,24897,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2025-11,42109,11,5,Wednesday,False
user_002_v4,30,Freelance Designer,78759,True,2025-11-15,42572,Income,Freelance,Client B,Bank Transfer,True,Weekend,freelancer_cash,2025-11,84681,11,15,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-22,11290,Income,Freelance,Client C,Bank Transfer,True,Weekend,freelancer_cash,2025-11,95971,11,22,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-01,-707,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2025-11,95264,11,1,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-01,-2287,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-11,92977,11,1,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-02,-18139,Expense,Rent,Landlord,Bank Transfer,True,Weekend,freelancer_cash,2025-11,74838,11,2,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-02,-589,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2025-11,74249,11,2,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-06,-1486,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_cash,2025-11,72763,11,6,Thursday,False
user_002_v4,30,Freelance Designer,78759,True,2025-11-06,-781,Expense,Food,Food Vendor,Cash,False,Weekday,freelancer_cash,2025-11,71982,11,6,Thursday,False
user_002_v4,30,Freelance Designer,78759,True,2025-11-09,-248,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-11,71734,11,9,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-14,-1739,Expense,Utilities,Internet Provider,Bank Transfer,True,Weekday,freelancer_cash,2025-11,69995,11,14,Friday,False
user_002_v4,30,Freelance Designer,78759,True,2025-11-15,-1012,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-11,68983,11,15,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-15,-1038,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2025-11,67945,11,15,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-16,-4478,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-11,63467,11,16,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-16,-1527,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2025-11,61940,11,16,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-16,-907,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekend,freelancer_cash,2025-11,61033,11,16,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-16,-7239,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-11,53794,11,16,Sunday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-19,-4964,Expense,Investment,Investment Vendor,Upi,False,Weekday,freelancer_cash,2025-11,48830,11,19,Wednesday,False
user_002_v4,30,Freelance Designer,78759,True,2025-11-22,-2657,Expense,Utilities,Utilities Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-11,46173,11,22,Saturday,True
user_002_v4,30,Freelance Designer,78759,True,2025-11-25,-3507,Expense,Utilities,Electricity,Upi,True,Weekday,freelancer_cash,2025-11,42666,11,25,Tuesday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-05,23260,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2025-12,65926,12,5,Friday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-15,26340,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2025-12,92266,12,15,Monday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-22,14262,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2025-12,106528,12,22,Monday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-02,-14697,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2025-12,91831,12,2,Tuesday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-06,-1437,Expense,Software,Adobe,Credit Card,True,Weekend,freelancer_cash,2025-12,90394,12,6,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-06,-359,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,90035,12,6,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-06,-550,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2025-12,89485,12,6,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-06,-821,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,88664,12,6,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-06,-416,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2025-12,88248,12,6,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-07,-661,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,87587,12,7,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-07,-321,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,87266,12,7,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-08,-488,Expense,Utilities,Utilities Vendor,Upi,False,Weekday,freelancer_cash,2025-12,86778,12,8,Monday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-10,-2066,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,freelancer_cash,2025-12,84712,12,10,Wednesday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-13,-307,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,84405,12,13,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-14,-741,Expense,Utilities,Internet Provider,Upi,True,Weekend,freelancer_cash,2025-12,83664,12,14,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-14,-833,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,82831,12,14,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-17,-320,Expense,Food,Food Vendor,Upi,False,Weekday,freelancer_cash,2025-12,82511,12,17,Wednesday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-20,-1868,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2025-12,80643,12,20,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-20,-738,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,79905,12,20,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-20,-189,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,79716,12,20,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-20,-206,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2025-12,79510,12,20,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-20,-1056,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,78454,12,20,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-25,-2134,Expense,Utilities,Electricity,Upi,True,Weekday,freelancer_cash,2025-12,76320,12,25,Thursday,False
user_002_v4,30,Freelance Designer,63862,True,2025-12-27,-1148,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2025-12,75172,12,27,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-27,-341,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,74831,12,27,Saturday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-28,-401,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,74430,12,28,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-28,-828,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,73602,12,28,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-28,-3788,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_cash,2025-12,69814,12,28,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-28,-198,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,69616,12,28,Sunday,True
user_002_v4,30,Freelance Designer,63862,True,2025-12-28,-816,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2025-12,68800,12,28,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-05,26005,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-01,94805,1,5,Monday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-15,43317,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2026-01,138122,1,15,Thursday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-22,24813,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2026-01,162935,1,22,Thursday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-02,-41138,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-01,121797,1,2,Friday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-04,-2916,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2026-01,118881,1,4,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-04,-875,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-01,118006,1,4,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-06,-1989,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_cash,2026-01,116017,1,6,Tuesday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-08,-802,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_cash,2026-01,115215,1,8,Thursday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-11,-4141,Expense,Utilities,Utilities Vendor,Upi,False,Weekend,freelancer_cash,2026-01,111074,1,11,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-11,-594,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekend,freelancer_cash,2026-01,110480,1,11,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-14,-1186,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2026-01,109294,1,14,Wednesday,False
user_002_v4,30,Freelance Designer,94135,True,2026-01-17,-21803,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-01,87491,1,17,Saturday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-18,-1587,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-01,85904,1,18,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-18,-636,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekend,freelancer_cash,2026-01,85268,1,18,Sunday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-24,-134,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-01,85134,1,24,Saturday,True
user_002_v4,30,Freelance Designer,94135,True,2026-01-25,-2245,Expense,Utilities,Electricity,Upi,True,Weekend,freelancer_cash,2026-01,82889,1,25,Sunday,True
user_002_v4,30,Freelance Designer,78942,True,2026-02-05,32739,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-02,115628,2,5,Thursday,False
